"An IPV4 packet has arrived with the first 8 bits 0100 0010.The receiver discards the packet? Why? ,analysing,CN,Not in list"
"An IPV4 packet has arrived with the first 8 bits 0100 0010.The receiver discards the packet? Why? ,analysing,CN,Not in list"
"An IPV4 packet has arrived with the first 8 bits 0100 0010.The receiver discards the packet? Why? ,analysing,CN,Not in list"
"Explain the concept of TCP Congestion Control.,Understanding,CN,Not in list"
" What is HDLC? Explain the frame formats of I-frame, U-frame and S-frame. ,Remembering,CN,Not in list"
" What is HDLC? Explain the frame formats of I-frame, U-frame and S-frame. ,Remembering,CN,Not in list"
" What is HDLC? Explain the frame formats of I-frame, U-frame and S-frame. ,Remembering,CN,Not in list"
" What is HDLC? Explain the frame formats of I-frame, U-frame and S-frame. ,Remembering,CN,Not in list"
"Compare the Connectionless and Connection-Oriented services.,Understanding,CN,Not in list"
"Explain the working of Traditional Ethernet.,Understanding,CN,Not in list"
"Write a short note on BGP.,Remembering, CN,Not in list"
"Write a short note on CDMA/CA,remembering,CN,Not in list"
"Write a short note on CDMA/CA,remembering,CN,Not in list"
" Write short notes on bridges, sCNiches and routers. ,remembering,CN,Not in list"
"Explain the concept of CRC with example.,Understanding,CN,Not in list"
"Explain the collision detection procedure in CSMA/CD.,Understanding,CN,Not in list"
"Compute n-bit binary CRC if the message is 11010011101100 and divisor is 1011.,evaluating,CN,Not in list"
"Compute n-bit binary CRC if the message is 11010011101100 and divisor is 1011.,evaluating,CN,Not in list"
"Compute n-bit binary CRC if the message is 11010011101100 and divisor is 1011.,evaluating,CN,Not in list"
" What are the three main functions performed by network layer?,Remembering,CN,Not in list"
" What are the three main functions performed by network layer?,Remembering,CN,Not in list"
" What are the three main functions performed by network layer?,Remembering,CN,Not in list"
"Explain the distance vector routing protocol.,Understanding, CN,Not in list"
"Explain the distance vector routing protocol.,Understanding, CN,Not in list"
"Waht is a network? What are its goals and applications?,Remembering,CN,Not in list"
"Waht is a network? What are its goals and applications?,Remembering,CN,Not in list"
"Waht is a network? What are its goals and applications?,Remembering,CN,Not in list"
"Write a short note on Data Link Layer,Remembering,CN,Not in list"
"What is the OSI model? Give the function and services of each of its layers.,Remembering,CN,Not in list"
"What is the OSI model? Give the function and services of each of its layers.,Remembering,CN,Not in list"
"What is the OSI model? Give the function and services of each of its layers.,Remembering,CN,Not in list"
"Explain the CSMA/CD protocol.,Understanding,CN,Not in list"
"What is an IP Address?,Remembering, CN,Not in list"
"What is an IP Address?,Remembering, CN,Not in list"
"What is OSI model ? Give the function of its layers.,Remembering,CN,Not in list"
"What is OSI model ? Give the function of its layers.,Remembering,CN,Not in list"
"What is OSI model ? Give the function of its layers.,Remembering,CN,Not in list"
"How congestion is controlled in TCP?,Remembering,CN,Not in list"
"How congestion is controlled in TCP?,Remembering,CN,Not in list"
"What is routing in network? Explain the shortest path routing protocol.,Remembering,CN,Not in list"
"What is routing in network? Explain the shortest path routing protocol.,Remembering,CN,Not in list"
"What is routing in network? Explain the shortest path routing protocol.,Remembering,CN,Not in list"
"What is routing in network? Explain the shortest path routing protocol.,Remembering,CN,Not in list"
"What is routing in network? Explain the shortest path routing protocol.,Remembering,CN,Not in list"
"Explain the different classes of IP addresses and need of subnetting with the help of example.,Understanding,CN,Not in list"
"Explain the different classes of IP addresses and need of subnetting with the help of example.,Understanding,CN,Not in list"
"Write a short note on HDLC.,Remembering, CN,Not in list"
" Write a short note on TCP Timers., ,Remembering,CN,Not in list"
"Compare the Slotted ALOHA and the Pure ALOHA.,Understanding,CN,Not in list"
"Explain the concepts of IP Address and Sublet Mask.,Understanding,CN,Not in list"
"Compare the Circuit Switched and Packet Switched networks.,understanding,CN,Not in list"
"Explain the Selective Repeat Protocol.,Understanding,CN,Not in list"
"What is piggybacking?,Remembering,CN,Not in list"
"What is piggybacking?,Remembering,CN,Not in list"
"What is piggybacking?,Remembering,CN,Not in list"
"Explain the HLAC protocol along with its different frame structure.,understanding, CN,Not in list"
"What are the elements of Transport Layer?,Remembering,CN,Not in list"
"What are the elements of Transport Layer?,Remembering,CN,Not in list"
"Discuss the Fast Ethernet technology in brief. State its specification.,understanding,CN,Not in list"
"Explain the CSMA and CSMA/CD. Also comment on the efficiency of each.,Understanding,CN,Not in list"
" Explain the FDMA, TDMA and CDMA in detail. ,Understanding,CN,Not in list"
" Discuss CSMA/CA random access technique. How is collision,Not in list"
"avoidance achieved in this technique ?,Not in list"
"Explain the concepts of Error Detection and Correction in Block coding.,Understanding,CN,Not in list"
"What is the purpose of Domain Naming System (DNS)?,Remembering, CN,Not in list"
"What is the purpose of Domain Naming System (DNS)?,Remembering, CN,Not in list"
"What is topology? Explain the star topology in brief.,Remembering,CN,Not in list"
"What is topology? Explain the star topology in brief.,Remembering,CN,Not in list"
"What is topology? Explain the star topology in brief.,Remembering,CN,Not in list"
" A network with bandwidth of 10 Mbps can pass only an average of 12,000 frames per minute with each frame carrying an average of 10,000 bits. What is the throughput of this network? ,applying,CN,Not in list"
" A network with bandwidth of 10 Mbps can pass only an average of 12,000 frames per minute with each frame carrying an average of 10,000 bits. What is the throughput of this network? ,applying,CN,Not in list"
" A network with bandwidth of 10 Mbps can pass only an average of 12,000 frames per minute with each frame carrying an average of 10,000 bits. What is the throughput of this network? ,applying,CN,Not in list"
" A network with bandwidth of 10 Mbps can pass only an average of 12,000 frames per minute with each frame carrying an average of 10,000 bits. What is the throughput of this network? ,applying,CN,Not in list"
" A network with bandwidth of 10 Mbps can pass only an average of 12,000 frames per minute with each frame carrying an average of 10,000 bits. What is the throughput of this network? ,applying,CN,Not in list"
"Explain the distance vector routing protocol.,Understanding,CN,Not in list"
"Explain the distance vector routing protocol.,Understanding,CN,Not in list"
"What is network? Explain in brief about LAN and MAN.,Remembering,CN,Not in list"
"What is network? Explain in brief about LAN and MAN.,Remembering,CN,Not in list"
"Explain the terms Processing Delay and Transmission Delay.,understanding,CN,Not in list"
"What is routing loop? Discuss routing loop avoidance techniques.,Remembering,CN,Not in list"
"What is routing loop? Discuss routing loop avoidance techniques.,Remembering,CN,Not in list"
"What is routing loop? Discuss routing loop avoidance techniques.,Remembering,CN,Not in list"
"What is routing loop? Discuss routing loop avoidance techniques.,Remembering,CN,Not in list"
"Explain the HTTP GET and HTTP POST methods in detail.,Understanding, CN,Not in list"
"Draw the layered architecture of TCP/IP model and write at least two services provided by each layer of the model.,Remembering,CN,Not in list"
"Draw the layered architecture of TCP/IP model and write at least two services provided by each layer of the model.,Remembering,CN,Not in list"
"Draw the layered architecture of TCP/IP model and write at least two services provided by each layer of the model.,Remembering,CN,Not in list"
"What are the issues of stop and wail protocol at transport layer? How selective repeat protocol resolves issues of stop and wait protocol?,Remembering,CN,Not in list"
"What are the issues of stop and wail protocol at transport layer? How selective repeat protocol resolves issues of stop and wait protocol?,Remembering,CN,Not in list"
"What are the issues of stop and wail protocol at transport layer? How selective repeat protocol resolves issues of stop and wait protocol?,Remembering,CN,Not in list"
"How is UDP checksum value calculated? Explain with a suitable example.,applying,CN,Not in list"
"How is UDP checksum value calculated? Explain with a suitable example.,applying,CN,Not in list"
"How is UDP checksum value calculated? Explain with a suitable example.,applying,CN,Not in list"
"Draw the structure of TCP Segment and justify the importance of its field values.,Understanding,CN,Not in list"
"Draw the structure of TCP Segment and justify the importance of its field values.,Understanding,CN,Not in list"
"Explain the connection less service of network layer.,Understanding,CN,Not in list"
"What is proxy server? What are the benefits of caching proxy server?,Remembering,CN,Not in list"
"What is proxy server? What are the benefits of caching proxy server?,Remembering,CN,Not in list"
"What is proxy server? What are the benefits of caching proxy server?,Remembering,CN,Not in list"
"What is proxy server? What are the benefits of caching proxy server?,Remembering,CN,Not in list"
"What is proxy server? What are the benefits of caching proxy server?,Remembering,CN,Not in list"
"Write a short note on Dynamic Host Configuration Protocol (DHCP).,Understanding,CN,Not in list"
"Explain the working of DHCP with transition diagram.,Understanding,CN,Not in list"
"Write the characteristics of radio propagation and propagation impairments.,remembering,CN,Not in list"
"Explain the Bluetooth architecture and its protocol stack.,Understanding,CN,Not in list"
"How to overcome the problems in RIP?,remembering,CN,Not in list"
"How to overcome the problems in RIP?,remembering,CN,Not in list"
"Explain the basic architecture of WLAN and discuss various components in it.,Understanding, CN,Not in list"
"Explain the basic architecture of WLAN and discuss various components in it.,Understanding, CN,Understanding"
"Discuss the naming and addressing in wireless sensor network.,creating,CN,Not in list"
"Discuss the naming and addressing in wireless sensor network.,creating,CN,Not in list"
"State the different MAC protocols in sensor network? Explain the S-MAC in detail.,Understanding,CN,Not in list"
"State the different MAC protocols in sensor network? Explain the S-MAC in detail.,Understanding,CN,Not in list"
"What are the different design issues and challenges of wireless sensor network?,Remembering,CN,Not in list"
"What are the different design issues and challenges of wireless sensor network?,Remembering,CN,Not in list"
"Differentiate between the content based and the geographic routing,Understanding,CN,Not in list"
"Explain SPIN routing protocol for WSN.,Understanding,CN,Not in list"
"What are the advantages and disadvantages of BYOD,Remembering, CN,Not in list"
"What are the advantages and disadvantages of BYOD,Remembering, CN,Not in list"
"Explain the working principle of bridges,Understanding,CN,Not in list"
"Explain the working principle of bridges,Understanding,CN,Not in list"
"Explain the working principle of stop and wait protocol,Understanding,CN,Not in list"
"Explain the working principle of stop and wait protocol,Understanding,CN,Not in list"
"Explain the working principle of CSMA,Understanding,CN,Not in list"
"Explain the working principle of CSMA,Understanding,CN,Not in list"
"Explain working principle of wireless IAN protocols,Understanding,CN,Not in list"
"Discuss the working principle of UDP,applying,CN,Not in list"
"Discuss the working principle of UDP,applying,CN,Not in list"
"Explain working principle of limited contention protocols,Understanding, CN,Not in list"
"Discuss the working principle of TCP,Remembering,CN,Not in list"
"Draw the layered architecture of OSI reference model and write the at least two 06 services provided by each layer of the model,Remembering, CN,Not in list"
"Draw the layered architecture of OSI reference model and write the at least two 06 services provided by each layer of the model,Remembering, CN,Not in list"
"Draw the layered architecture of OSI reference model and write the at least two 06 services provided by each layer of the model,Remembering, CN,Not in list"
"Why distributed database design is more preferred over centralized design to 08 implement DNS in the Internet? Justify. Also explain the way of DNS servers to handle the recursive DNS query using suitable diagram.,Evaluating,CN,Not in list"
"Why distributed database design is more preferred over centralized design to 08 implement DNS in the Internet? Justify. Also explain the way of DNS servers to handle the recursive DNS query using suitable diagram.,Evaluating,CN,Not in list"
"Why distributed database design is more preferred over centralized design to 08 implement DNS in the Internet? Justify. Also explain the way of DNS servers to handle the recursive DNS query using suitable diagram.,Evaluating,CN,Not in list"
"Why distributed database design is more preferred over centralized design to 08 implement DNS in the Internet? Justify. Also explain the way of DNS servers to handle the recursive DNS query using suitable diagram.,Evaluating,CN,Not in list"
" Explain the working of electronic mail protocols SMTP, IMAP and POP3 in brief 08 with suitable diagram ,Understanding,CN,Not in list"
"What do you mean by congestion and overflow? Explain the slow-start 07 component of the TCP congestion-control algorithm,Understanding,CN,Not in list"
"What do you mean by congestion and overflow? Explain the slow-start 07 component of the TCP congestion-control algorithm,Understanding,CN,Not in list"
"What do you mean by congestion and overflow? Explain the slow-start 07 component of the TCP congestion-control algorithm,Understanding,CN,Not in list"
"What do you mean by congestion and overflow? Explain the slow-start 07 component of the TCP congestion-control algorithm,Understanding,CN,Not in list"
"What do you mean by congestion and overflow? Explain the slow-start 07 component of the TCP congestion-control algorithm,Understanding,CN,Not in list"
"Explain the TCP Segment structure and justify the importance of its field values,Understanding,CN,Not in list"
"Explain the TCP Segment structure and justify the importance of its field values,Understanding,CN,Not in list"
"Explain IPv4 datagram format and importance of each filed,Understanding,CN,Not in list"
"How pipeline approach improves the overall sender utilization time? Explain Go-Back-N pipeline approach in transport layer.,understanding,CN,Not in list"
"How pipeline approach improves the overall sender utilization time? Explain Go-Back-N pipeline approach in transport layer.,understanding,CN,Not in list"
"How many packets overhead while doing the data communication using TCP,Applying, CN,Not in list"
"How many packets overhead while doing the data communication using TCP,Applying, CN,Not in list"
"How many packets overhead while doing the data communication using TCP,Applying, CN,Not in list"
"Explain the Link-State (LS) routing algorithm,Understanding,CN,Not in list"
"Explain the Link-State (LS) routing algorithm,Understanding,CN,Not in list"
"Explain slotted ALOHA channel access technique,Understanding,CN,Not in list"
"Explain Distance-Vector (DV) routing algorithm,Understanding,CN,Not in list"
"Explain Distance-Vector (DV) routing algorithm,Understanding,CN,Not in list"
"Explain ARP and justify why ARP query sent within a broadcast frame and ARP 07 response sent within a frame with specific destination MAC address?,evaluating,CN,Not in list"
"Explain ARP and justify why ARP query sent within a broadcast frame and ARP 07 response sent within a frame with specific destination MAC address?,evaluating,CN,Not in list"
"Explain ARP and justify why ARP query sent within a broadcast frame and ARP 07 response sent within a frame with specific destination MAC address?,evaluating,CN,Not in list"
"Explain ARP and justify why ARP query sent within a broadcast frame and ARP 07 response sent within a frame with specific destination MAC address?,evaluating,CN,Not in list"
"Explain the various transmission impairments in data communication.,Understanding,CN,Not in list"
"List the Line Coding schemes in digital transmission,Remembering,CN,Not in list"
"State and explain the Nyquist theorem and Shannon capacity and solve the following example,understanding,CN,Not in list"
"State and explain the Nyquist theorem and Shannon capacity and solve the following example,understanding,CN,Not in list"
"What is circuit switching ? Explain circuit switching in detail with its advantages and disadvantages,Remembering,CN,Not in list"
"What is circuit switching ? Explain circuit switching in detail with its advantages and disadvantages,Remembering,CN,Not in list"
"What is circuit switching ? Explain circuit switching in detail with its advantages and disadvantages,Remembering,CN,Not in list"
"What is circuit switching ? Explain circuit switching in detail with its advantages and disadvantages,Remembering,CN,Not in list"
"Write a short note on Fiber optic cable,remembering,CN,Not in list"
"Write a short note on Fiber optic cable,remembering,CN,Not in list"
"What is Hamming distance ? Explain it with an example. Explain simple parity check code.,Remembering,CN,Not in list"
"What is Hamming distance ? Explain it with an example. Explain simple parity check code.,Remembering,CN,Not in list"
"What is Hamming distance ? Explain it with an example. Explain simple parity check code.,Remembering,CN,Not in list"
"What is Hamming distance ? Explain it with an example. Explain simple parity check code.,Remembering,CN,Not in list"
"What is CRC ? Explain CRC generator and CRC checker with suitable example.,Remembering, CN,Not in list"
"What is CRC ? Explain CRC generator and CRC checker with suitable example.,Remembering, CN,Not in list"
"What is Checksum ? Describe in detail internet Checksum method with suitable example,Remembering,CN,Not in list"
"What is Checksum ? Describe in detail internet Checksum method with suitable example,Remembering,CN,Not in list"
"What is HDLC ? Explain with the help of its frame format. Describe all fields in detail.,Remembering,CN,Not in list"
"What is HDLC ? Explain with the help of its frame format. Describe all fields in detail.,Remembering,CN,Not in list"
"Write a short note on Spread Spectrum,Remembering,CN,Not in list"
"Write a short note on transmission modes in detail,Remembering,CN,Not in list"
"Explain guided media with suitable diagrams,understanding,CN,Not in list"
"Write a short note on internet checksum,understanding, CN,Not in list"
" Compare and contrast circuit switched network with packet,analysing,CN,Not in list"
" Compare and contrast circuit switched network with packet,analysing,CN,Not in list"
"Explain different addressing schemes in TCP/IP model.,Understanding,CN,Not in list"
"What is CRC ? Generate the CRC code for message 1101010101.,Remembering,CN,Not in list"
"What is CRC ? Generate the CRC code for message 1101010101.,Remembering,CN,Not in list"
"Discuss Fast Ethernet technology in brief. State its specification,creating,CN,Not in list"
"Discuss Fast Ethernet technology in brief. State its specification,creating,CN,Not in list"
"Explain ISO-OSI model in detail,understanding,CN,Not in list"
"Explain  the Go-back-N automatic repeat request protocol,understanding,CN,Not in list"
"Write a short note on TCP/IP protocol stack,remembering,CN,Not in list"
"Write a short note on TCP/IP protocol stack,remembering,CN,Not in list"
